 
  * * * * * * * PROGRAM ZCROSS * * * * * * * *
  * *
  * M.J. KRAFFT *
  * *
  * *
  * Zero Up-Crossing Analysis *
  * *
  * * * * * * * * * * * * * * * * * * * * * * *
 
 
  * * * * * * * * INPUT DATA * * * * * * * * *
 
  INPUT TIME SERIES ANALYZED: vagues.in   
  NUMBER OF POINTS IN SERIES:        10335
  TIME SERIES TIME STEP :   0.2030000      SEC
  TIME SERIES RECORD LENGTH :    2097.802      SEC
 
  Notes: -mean of time series has been removed.
  -except for computation of mean of input
  time series, data prior to first up-
  crossing and data after last up-crossing
  has been ignored in z-cross analysis.
 
  * * * Z-CROSS WAVE HEIGHT/PERIOD DATA * * * *
 
 INDEX   HEIGHT    PERIOD     CREST HEIGHT   TROUGH DEPTH
   507    0.1320    0.8120     0.0879         -0.0441
   508    0.0790    0.8120     0.0369         -0.0421
   509    0.0810    1.0150     0.0389         -0.0421
   510    0.1800    1.0150     0.1239         -0.0561
   511    0.1190    1.0150     0.0749         -0.0441
   512    0.0830    0.8120     0.0549         -0.0281
   513    0.0970    1.0150     0.0469         -0.0501
   514    0.0740    0.6090     0.0429         -0.0311
   515    0.0340    0.6090     0.0029         -0.0311
   516    0.0740    0.8120     0.0449         -0.0291
   517    0.0730    1.4210     0.0439         -0.0291
   518    0.0550    0.8120     0.0289         -0.0261
   519    0.0280    0.8120     0.0149         -0.0131
   520    0.0420    1.0150     0.0309         -0.0111
   521    0.0190    1.2180     0.0129         -0.0061
   522    0.0110    0.8120     0.0049         -0.0061
   523    0.0240    1.0150     0.0209         -0.0031
   524    0.0730    1.0150     0.0409         -0.0321
   525    0.0810    1.0150     0.0489         -0.0321
   526    0.0630    1.2180     0.0379         -0.0251
   527    0.0440    1.0150     0.0329         -0.0111
   528    0.0150    0.8120     0.0079         -0.0071
   529    0.0630    1.2180     0.0369         -0.0261
   530    0.0870    1.0150     0.0369         -0.0501
   531    0.1340    1.0150     0.0689         -0.0651
   532    0.0850    0.6090     0.0649         -0.0201
   533    0.0490    1.0150     0.0249         -0.0241
   534    0.0780    0.8120     0.0529         -0.0251
   535    0.0540    0.6090     0.0439         -0.0101
   536    0.0580    0.6090     0.0269         -0.0311
   537    0.0960    1.0150     0.0549         -0.0411
   538    0.0860    1.2180     0.0599         -0.0261
   539    0.0640    0.8120     0.0409         -0.0231
   540    0.0220    0.8120     0.0059         -0.0161
   541    0.0810    1.2180     0.0429         -0.0381
   542    0.1180    1.0150     0.0599         -0.0581
   543    0.1030    0.6090     0.0769         -0.0261
   544    0.0620    0.6090     0.0289         -0.0331
   545    0.0600    0.6090     0.0269         -0.0331
   546    0.0710    0.8120     0.0289         -0.0421
   547    0.0830    0.8120     0.0499         -0.0331
   548    0.1020    0.8120     0.0459         -0.0561
   549    0.1130    1.2180     0.0569         -0.0561
   550    0.0560    1.2180     0.0349         -0.0211
   551    0.0710    1.0150     0.0449         -0.0261
   552    0.0410    0.4060     0.0169         -0.0241
   553    0.0410    1.0150     0.0229         -0.0181
   554    0.0790    1.2180     0.0349         -0.0441
   555    0.0970    1.0150     0.0559         -0.0411
   556    0.0570    1.0150     0.0369         -0.0201
   557    0.0450    1.0150     0.0249         -0.0201
   558    0.0170    0.6090     0.0099         -0.0071
   559    0.0510    0.8120     0.0269         -0.0241
   560    0.0550    0.6090     0.0309         -0.0241
   561    0.1860    1.0150     0.1139         -0.0721
   562    0.1010    0.8120     0.0689         -0.0321
   563    0.0690    1.0150     0.0369         -0.0321
   564    0.0610    0.6090     0.0369         -0.0241
   565    0.0250    0.4060     0.0089         -0.0161
   566    0.0530    0.8120     0.0169         -0.0361
   567    0.0870    1.0150     0.0509         -0.0361
   568    0.0480    1.0150     0.0369         -0.0111
   569    0.0610    1.0150     0.0249         -0.0361
   570    0.0690    0.6090     0.0329         -0.0361
   571    0.0560    1.4210     0.0279         -0.0281
   572    0.1310    1.0150     0.0669         -0.0641
   573    0.1350    1.0150     0.0859         -0.0491
   574    0.0880    1.2180     0.0449         -0.0431
   575    0.1680    0.8120     0.1139         -0.0541
   576    0.0690    0.6090     0.0149         -0.0541
   577    0.0340    1.0150     0.0159         -0.0181
   578    0.0430    0.4060     0.0249         -0.0181
   579    0.0890    0.6090     0.0709         -0.0181
   580    0.0990    0.8120     0.0489         -0.0501
   581    0.1230    0.8120     0.0839         -0.0391
   582    0.0910    1.0150     0.0519         -0.0391
   583    0.0340    0.4060     0.0199         -0.0141
   584    0.0490    0.6090     0.0389         -0.0101
   585    0.0500    0.4060     0.0039         -0.0461
   586    0.1000    0.8120     0.0539         -0.0461
   587    0.0440    1.4210     0.0289         -0.0151
   588    0.0910    0.8120     0.0499         -0.0411
   589    0.0660    1.2180     0.0449         -0.0211
   590    0.0480    0.8120     0.0449         -0.0031
   591    0.0390    1.4210     0.0229         -0.0161
   592    0.0490    0.8120     0.0329         -0.0161
   593    0.0600    1.0150     0.0349         -0.0251
   594    0.0770    1.0150     0.0439         -0.0331
   595    0.0840    0.8120     0.0579         -0.0261
   596    0.1090    0.8120     0.0509         -0.0581
   597    0.1170    1.2180     0.0709         -0.0461
   598    0.0710    1.0150     0.0369         -0.0341
   599    0.1030    1.2180     0.0489         -0.0541
   600    0.0590    1.0150     0.0429         -0.0161
   601    0.0460    0.8120     0.0299         -0.0161
   602    0.1020    1.6240     0.0469         -0.0551
   603    0.0830    0.8120     0.0489         -0.0341
   604    0.0880    1.0150     0.0349         -0.0531
   605    0.0600    1.2180     0.0319         -0.0281
   606    0.0850    1.2180     0.0529         -0.0321
   607    0.0820    0.8120     0.0449         -0.0371
   608    0.0880    1.0150     0.0509         -0.0371
   609    0.0820    1.6240     0.0369         -0.0451
   610    0.0930    1.0150     0.0479         -0.0451
   611    0.0600    0.6090     0.0219         -0.0381
   612    0.0360    0.6090     0.0199         -0.0161
   613    0.0440    1.0150     0.0149         -0.0291
   614    0.0690    1.0150     0.0399         -0.0291
   615    0.0440    1.2180     0.0269         -0.0171
   616    0.0460    0.8120     0.0289         -0.0171
   617    0.0600    0.6090     0.0189         -0.0411
   618    0.1050    0.8120     0.0709         -0.0341
   619    0.0840    1.2180     0.0359         -0.0481
   620    0.1510    0.8120     0.1039         -0.0471
   621    0.0960    1.4210     0.0489         -0.0471
   622    0.0770    1.2180     0.0499         -0.0271
   623    0.1070    1.0150     0.0629         -0.0441
   624    0.0880    1.6240     0.0599         -0.0281
   625    0.1520    1.0150     0.0959         -0.0561
   626    0.0830    1.2180     0.0449         -0.0381
   627    0.1100    1.0150     0.0809         -0.0291
   628    0.0440    0.6090     0.0309         -0.0131
   629    0.0420    0.8120     0.0069         -0.0351
   630    0.0940    1.0150     0.0469         -0.0471
   631    0.1060    1.0150     0.0589         -0.0471
   632    0.0570    1.6240     0.0389         -0.0181
   633    0.0640    1.2180     0.0349         -0.0291
   634    0.1160    1.0150     0.0769         -0.0391
   635    0.0470    0.4060     0.0389         -0.0081
   636    0.0600    1.0150     0.0259         -0.0341
   637    0.1050    1.0150     0.0669         -0.0381
   638    0.0480    1.0150     0.0199         -0.0281
   639    0.0560    0.8120     0.0279         -0.0281
   640    0.1070    1.2180     0.0499         -0.0571
   641    0.1280    1.0150     0.0709         -0.0571
   642    0.0730    1.2180     0.0439         -0.0291
   643    0.0810    1.0150     0.0489         -0.0321
   644    0.1630    1.0150     0.0909         -0.0721
   645    0.1450    1.0150     0.0969         -0.0481
   646    0.0740    0.8120     0.0499         -0.0241
   647    0.0490    0.6090     0.0249         -0.0241
   648    0.0360    0.8120     0.0249         -0.0111
   649    0.0180    0.6090     0.0109         -0.0071
   650    0.0360    1.2180     0.0229         -0.0131
   651    0.0200    0.4060     0.0029         -0.0171
   652    0.0680    1.2180     0.0389         -0.0291
   653    0.0470    1.2180     0.0249         -0.0221
   654    0.0910    0.8120     0.0589         -0.0321
   655    0.0730    0.8120     0.0409         -0.0321
   656    0.0270    0.4060     0.0049         -0.0221
   657    0.0680    1.2180     0.0279         -0.0401
   658    0.0650    0.8120     0.0459         -0.0191
   659    0.0560    1.8270     0.0279         -0.0281
   660    0.0490    1.4210     0.0209         -0.0281
   661    0.0970    1.0150     0.0709         -0.0261
   662    0.0890    1.0150     0.0449         -0.0441
   663    0.0990    0.8120     0.0549         -0.0441
   664    0.0570    1.0150     0.0359         -0.0211
   665    0.0540    0.6090     0.0329         -0.0211
   666    0.0580    0.8120     0.0249         -0.0331
   667    0.1000    1.0150     0.0589         -0.0411
   668    0.0930    1.0150     0.0569         -0.0361
   669    0.0440    0.8120     0.0309         -0.0131
   670    0.0230    0.8120     0.0139         -0.0091
   671    0.0530    1.0150     0.0319         -0.0211
   672    0.0690    0.8120     0.0389         -0.0301
   673    0.0410    0.6090     0.0109         -0.0301
   674    0.0380    0.4060     0.0179         -0.0201
   675    0.0740    0.8120     0.0459         -0.0281
   676    0.0430    0.6090     0.0149         -0.0281
   677    0.0510    1.4210     0.0199         -0.0311
   678    0.1550    1.2180     0.1029         -0.0521
   679    0.0950    1.2180     0.0669         -0.0281
   680    0.0830    1.0150     0.0449         -0.0381
   681    0.1220    1.2180     0.0519         -0.0701
   682    0.1030    1.0150     0.0759         -0.0271
   683    0.1010    1.4210     0.0639         -0.0371
   684    0.1090    1.2180     0.0469         -0.0621
   685    0.0930    1.2180     0.0529         -0.0401
   686    0.1340    1.0150     0.0799         -0.0541
   687    0.1230    1.0150     0.0649         -0.0581
   688    0.1040    1.0150     0.0459         -0.0581
   689    0.0860    1.4210     0.0429         -0.0431
   690    0.0650    1.2180     0.0289         -0.0361
   691    0.1000    1.0150     0.0529         -0.0471
   692    0.1140    1.2180     0.0589         -0.0551
   693    0.1080    1.0150     0.0739         -0.0341
   694    0.0730    1.8270     0.0339         -0.0391
   695    0.1050    1.0150     0.0739         -0.0311
   696    0.0920    1.0150     0.0579         -0.0341
   697    0.0570    0.8120     0.0319         -0.0251
   698    0.0670    1.4210     0.0329         -0.0341
   699    0.0700    1.0150     0.0389         -0.0311
   700    0.0280    1.0150     0.0189         -0.0091
   701    0.0860    0.8120     0.0329         -0.0531
   702    0.0660    1.2180     0.0279         -0.0381
   703    0.0600    1.4210     0.0309         -0.0291
   704    0.1490    1.0150     0.0909         -0.0581
   705    0.0970    1.0150     0.0559         -0.0411
   706    0.1500    1.0150     0.0899         -0.0601
   707    0.0680    1.2180     0.0319         -0.0361
   708    0.0550    1.0150     0.0319         -0.0231
   709    0.0550    1.2180     0.0229         -0.0321
   710    0.0940    1.0150     0.0559         -0.0381
   711    0.0520    1.2180     0.0269         -0.0251
   712    0.0820    1.2180     0.0389         -0.0431
   713    0.0240    0.6090     0.0169         -0.0071
   714    0.0790    0.8120     0.0369         -0.0421
   715    0.1220    1.0150     0.0609         -0.0611
   716    0.1000    0.8120     0.0569         -0.0431
   717    0.1130    1.2180     0.0699         -0.0431
   718    0.0780    1.0150     0.0459         -0.0321
   719    0.0760    1.2180     0.0449         -0.0311
   720    0.0960    1.0150     0.0499         -0.0461
   721    0.0730    0.6090     0.0399         -0.0331
   722    0.0570    1.0150     0.0349         -0.0221
   723    0.0660    1.2180     0.0429         -0.0231
   724    0.0670    1.0150     0.0269         -0.0401
   725    0.0410    0.4060     0.0319         -0.0091
   726    0.0730    1.4210     0.0349         -0.0381
   727    0.1460    1.0150     0.0639         -0.0821
   728    0.1300    1.2180     0.0759         -0.0541
   729    0.0790    1.4210     0.0569         -0.0221
   730    0.0590    1.0150     0.0329         -0.0261
   731    0.0730    1.4210     0.0529         -0.0201
   732    0.0360    1.2180     0.0069         -0.0291
   733    0.0930    1.2180     0.0409         -0.0521
   734    0.1150    1.0150     0.0689         -0.0461
   735    0.1400    1.0150     0.0779         -0.0621
   736    0.0930    1.6240     0.0429         -0.0501
   737    0.0710    1.0150     0.0409         -0.0301
   738    0.1220    1.2180     0.0739         -0.0481
   739    0.0910    0.8120     0.0399         -0.0511
   740    0.0800    1.4210     0.0289         -0.0511
   741    0.0580    1.2180     0.0319         -0.0261
   742    0.0390    0.8120     0.0109         -0.0281
   743    0.0650    1.0150     0.0249         -0.0401
   744    0.0850    1.2180     0.0449         -0.0401
   745    0.0960    1.2180     0.0449         -0.0511
   746    0.1130    1.0150     0.0489         -0.0641
   747    0.1420    1.2180     0.0779         -0.0641
   748    0.1120    1.2180     0.0569         -0.0551
   749    0.0920    1.2180     0.0349         -0.0571
   750    0.1470    0.8120     0.0889         -0.0581
   751    0.1070    1.2180     0.0489         -0.0581
   752    0.0670    1.0150     0.0309         -0.0361
   753    0.0690    1.0150     0.0329         -0.0361
   754    0.0300    0.8120     0.0109         -0.0191
   755    0.0460    1.0150     0.0229         -0.0231
   756    0.0600    1.0150     0.0319         -0.0281
   757    0.0200    0.4060     0.0079         -0.0121
   758    0.0340    0.4060     0.0009         -0.0331
   759    0.0710    1.2180     0.0329         -0.0381
   760    0.0850    1.4210     0.0319         -0.0531
   761    0.0790    1.2180     0.0449         -0.0341
   762    0.1080    1.2180     0.0719         -0.0361
   763    0.0710    1.2180     0.0319         -0.0391
   764    0.1220    1.0150     0.0519         -0.0701
   765    0.1620    1.2180     0.0879         -0.0741
   766    0.2010    1.0150     0.1059         -0.0951
   767    0.1480    1.4210     0.0699         -0.0781
   768    0.1220    1.2180     0.0849         -0.0371
   769    0.0660    1.2180     0.0299         -0.0361
   770    0.0390    0.8120     0.0279         -0.0111
   771    0.0340    0.8120     0.0149         -0.0191
   772    0.0200    0.4060     0.0009         -0.0191
   773    0.0160    0.6090     0.0089         -0.0071
   774    0.0390    0.6090     0.0169         -0.0221
   775    0.0360    1.4210     0.0179         -0.0181
   776    0.0910    1.0150     0.0369         -0.0541
   777    0.0900    1.2180     0.0549         -0.0351
   778    0.0800    0.8120     0.0309         -0.0491
   779    0.1020    1.2180     0.0529         -0.0491
   780    0.1220    1.0150     0.0429         -0.0791
   781    0.1060    1.4210     0.0519         -0.0541
   782    0.1060    1.0150     0.0639         -0.0421
   783    0.0750    1.0150     0.0389         -0.0361
   784    0.0630    1.2180     0.0369         -0.0261
   785    0.0730    1.2180     0.0309         -0.0421
   786    0.0380    0.6090     0.0329         -0.0051
   787    0.0740    0.6090     0.0189         -0.0551
   788    0.0930    1.2180     0.0429         -0.0501
   789    0.0680    1.6240     0.0329         -0.0351
   790    0.0910    0.8120     0.0369         -0.0541
   791    0.1040    1.2180     0.0559         -0.0481
   792    0.0800    0.6090     0.0569         -0.0231
   793    0.0180    0.8120     0.0019         -0.0161
   794    0.0680    0.6090     0.0299         -0.0381
   795    0.0710    1.4210     0.0169         -0.0541
   796    0.1290    1.0150     0.0649         -0.0641
   797    0.0470    1.0150     0.0169         -0.0301
   798    0.1020    0.8120     0.0399         -0.0621
   799    0.0900    0.8120     0.0559         -0.0341
   800    0.0630    1.2180     0.0289         -0.0341
   801    0.1130    0.6090     0.0669         -0.0461
   802    0.1090    1.0150     0.0629         -0.0461
   803    0.0890    1.2180     0.0449         -0.0441
   804    0.0700    0.8120     0.0339         -0.0361
   805    0.0550    0.8120     0.0249         -0.0301
   806    0.0800    1.0150     0.0389         -0.0411
   807    0.0590    1.0150     0.0179         -0.0411
   808    0.0250    0.6090     0.0029         -0.0221
   809    0.0310    0.4060     0.0089         -0.0221
   810    0.0350    1.2180     0.0169         -0.0181
   811    0.0450    0.8120     0.0109         -0.0341
   812    0.0930    1.2180     0.0499         -0.0431
   813    0.1090    1.4210     0.0569         -0.0521
   814    0.0770    1.0150     0.0269         -0.0501
   815    0.0910    0.6090     0.0429         -0.0481
   816    0.0840    0.8120     0.0079         -0.0761
   817    0.1620    1.2180     0.0819         -0.0801
   818    0.1130    1.4210     0.0409         -0.0721
   819    0.0930    1.0150     0.0459         -0.0471
   820    0.0420    0.6090     0.0009         -0.0411
   821    0.0980    1.0150     0.0369         -0.0611
   822    0.1080    0.8120     0.0479         -0.0601
   823    0.0690    1.2180     0.0269         -0.0421
   824    0.0760    1.0150     0.0379         -0.0381
   825    0.0500    0.6090     0.0119         -0.0381
   826    0.0310    0.6090     0.0099         -0.0211
   827    0.0450    1.2180     0.0169         -0.0281
   828    0.0980    1.0150     0.0349         -0.0631
   829    0.1180    1.0150     0.0599         -0.0581
   830    0.0840    0.8120     0.0379         -0.0461
   831    0.0450    1.2180     0.0159         -0.0291
   832    0.0430    0.6090     0.0169         -0.0261
   833    0.0350    1.0150     0.0079         -0.0271
   834    0.0570    1.4210     0.0269         -0.0301
   835    0.1720    1.0150     0.1009         -0.0711
   836    0.1240    1.2180     0.0529         -0.0711
   837    0.0680    1.4210     0.0129         -0.0551
   838    0.0780    0.8120     0.0279         -0.0501
   839    0.0790    0.6090     0.0209         -0.0581
   840    0.1400    1.2180     0.0799         -0.0601
   841    0.0900    0.8120     0.0439         -0.0461
   842    0.0710    1.0150     0.0339         -0.0371
   843    0.1140    1.2180     0.0399         -0.0741
   844    0.1780    1.0150     0.0879         -0.0901
   845    0.1310    1.2180     0.0749         -0.0561
   846    0.0510    1.0150     0.0119         -0.0391
   847    0.0680    1.2180     0.0259         -0.0421
   848    0.0710    1.2180     0.0189         -0.0521
   849    0.1120    1.2180     0.0489         -0.0631
   850    0.1070    1.0150     0.0589         -0.0481
   851    0.1050    1.0150     0.0449         -0.0601
   852    0.0970    1.2180     0.0369         -0.0601
   853    0.0960    0.8120     0.0439         -0.0521
   854    0.1250    1.0150     0.0729         -0.0521
   855    0.0690    1.2180     0.0359         -0.0331
   856    0.0320    0.4060     0.0169         -0.0151
   857    0.0680    1.0150     0.0259         -0.0421
   858    0.0770    0.8120     0.0349         -0.0421
   859    0.0720    0.6090     0.0239         -0.0481
   860    0.0890    0.8120     0.0409         -0.0481
   861    0.0650    0.8120     0.0169         -0.0481
   862    0.0830    1.0150     0.0329         -0.0501
   863    0.1370    1.2180     0.0749         -0.0621
   864    0.0820    1.0150     0.0409         -0.0411
   865    0.0380    0.6090     0.0189         -0.0191
   866    0.0390    1.6240     0.0109         -0.0281
   867    0.0390    0.8120     0.0119         -0.0271
   868    0.0940    1.0150     0.0379         -0.0561
   869    0.0730    1.0150     0.0329         -0.0401
   870    0.0730    1.4210     0.0449         -0.0281
   871    0.0560    0.8120     0.0239         -0.0321
   872    0.0850    1.2180     0.0369         -0.0481
   873    0.0990    1.0150     0.0509         -0.0481
   874    0.1430    1.0150     0.0669         -0.0761
   875    0.0760    1.4210     0.0279         -0.0481
   876    0.0850    1.2180     0.0249         -0.0601
   877    0.0930    1.0150     0.0329         -0.0601
   878    0.0490    1.0150     0.0109         -0.0381
   879    0.0390    0.6090     0.0009         -0.0381
   880    0.0610    0.8120     0.0299         -0.0311
   881    0.0250    0.4060     0.0049         -0.0201
   882    0.0760    1.0150     0.0329         -0.0431
   883    0.0480    1.4210     0.0229         -0.0251
   884    0.1030    1.0150     0.0459         -0.0571
   885    0.1680    1.0150     0.0739         -0.0941
   886    0.1190    1.0150     0.0619         -0.0571
   887    0.0470    1.6240     0.0079         -0.0391
   888    0.0650    1.2180     0.0309         -0.0341
   889    0.0320    0.6090     0.0059         -0.0261
   890    0.0830    1.0150     0.0399         -0.0431
   891    0.1390    1.0150     0.0729         -0.0661
   892    0.0550    1.6240     0.0229         -0.0321
   893    0.0550    0.4060     0.0339         -0.0211
   894    0.0350    0.6090     0.0029         -0.0321
   895    0.0410    1.2180     0.0049         -0.0361
   896    0.0700    1.2180     0.0269         -0.0431
   897    0.0550    0.4060     0.0119         -0.0431
   898    0.0740    1.0150     0.0309         -0.0431
   899    0.0400    0.4060     0.0289         -0.0111
   900    0.0170    0.6090     0.0029         -0.0141
   901    0.0480    1.0150     0.0159         -0.0321
   902    0.0570    0.4060     0.0249         -0.0321
   903    0.0590    0.8120     0.0209         -0.0381
   904    0.0700    1.0150     0.0269         -0.0431
   905    0.0950    1.2180     0.0319         -0.0631
   906    0.0880    1.0150     0.0469         -0.0411
   907    0.0740    0.8120     0.0469         -0.0271
   908    0.1020    1.0150     0.0439         -0.0581
   909    0.1070    1.4210     0.0509         -0.0561
   910    0.0850    1.4210     0.0309         -0.0541
   911    0.0530    0.4060     0.0289         -0.0241
   912    0.0310    1.2180     0.0009         -0.0301
   913    0.0810    1.2180     0.0289         -0.0521
   914    0.0950    0.6090     0.0589         -0.0361
   915    0.0550    0.8120     0.0189         -0.0361
   916    0.0870    1.0150     0.0399         -0.0471
   917    0.0880    1.4210     0.0469         -0.0411
   918    0.0850    1.2180     0.0449         -0.0401
   919    0.0690    1.0150     0.0329         -0.0361
   920    0.0140    0.6090     0.0049         -0.0091
   921    0.1050    0.6090     0.0539         -0.0511
   922    0.0350    0.6090     0.0239         -0.0111
   923    0.0450    1.2180     0.0049         -0.0401
   924    0.1110    1.2180     0.0549         -0.0561
   925    0.1300    1.0150     0.0619         -0.0681
   926    0.1520    1.0150     0.0769         -0.0751
   927    0.1390    1.2180     0.0719         -0.0671
   928    0.0770    1.2180     0.0309         -0.0461
   929    0.0880    0.8120     0.0439         -0.0441
   930    0.0720    0.8120     0.0279         -0.0441
   931    0.1090    1.0150     0.0449         -0.0641
   932    0.1170    1.2180     0.0529         -0.0641
   933    0.1130    1.2180     0.0529         -0.0601
   934    0.1090    1.0150     0.0569         -0.0521
   935    0.0740    1.4210     0.0389         -0.0351
   936    0.0510    1.0150     0.0209         -0.0301
   937    0.0450    0.8120     0.0129         -0.0321
   938    0.0400    0.8120     0.0119         -0.0281
   939    0.0150    0.4060     0.0039         -0.0111
   940    0.0480    1.2180     0.0159         -0.0321
   941    0.0480    0.6090     0.0199         -0.0281
   942    0.0500    0.6090     0.0099         -0.0401
   943    0.0890    1.2180     0.0489         -0.0401
   944    0.1740    1.0150     0.0869         -0.0871
   945    0.1600    1.2180     0.0729         -0.0871
   946    0.0630    1.2180     0.0219         -0.0411
   947    0.0160    0.4060     0.0009         -0.0151
   948    0.0540    1.2180     0.0289         -0.0251
   949    0.0390    0.6090     0.0189         -0.0201
   950    0.0480    0.8120     0.0179         -0.0301
   951    0.1030    1.0150     0.0309         -0.0721
   952    0.1270    1.0150     0.0549         -0.0721
   953    0.0290    1.2180     0.0199         -0.0091
   954    0.0220    1.0150     0.0009         -0.0211
   955    0.0210    1.0150     0.0079         -0.0131
   956    0.1120    1.0150     0.0519         -0.0601
   957    0.0710    0.4060     0.0109         -0.0601
   958    0.0590    1.4210     0.0289         -0.0301
   959    0.0730    0.8120     0.0249         -0.0481
   960    0.0910    0.8120     0.0429         -0.0481
   961    0.0940    1.4210     0.0489         -0.0451
   962    0.1210    1.0150     0.0589         -0.0621
   963    0.0980    1.4210     0.0469         -0.0511
   964    0.0120    0.8120     0.0009         -0.0111
   965    0.0160    1.0150     0.0049         -0.0111
   966    0.0160    0.4060     0.0049         -0.0111
   967    0.0560    1.0150     0.0139         -0.0421
   968    0.0790    0.6090     0.0369         -0.0421
   969    0.0500    1.6240     0.0239         -0.0261
   970    0.0870    0.8120     0.0449         -0.0421
   971    0.0790    0.8120     0.0429         -0.0361
   972    0.0420    1.4210     0.0199         -0.0221
   973    0.0950    0.8120     0.0489         -0.0461
   974    0.0510    0.6090     0.0289         -0.0221
   975    0.0410    0.8120     0.0179         -0.0231
   976    0.0250    0.4060     0.0019         -0.0231
   977    0.0380    0.8120     0.0099         -0.0281
   978    0.0410    0.8120     0.0189         -0.0221
   979    0.0670    1.0150     0.0199         -0.0471
   980    0.0810    1.0150     0.0309         -0.0501
   981    0.0820    1.2180     0.0349         -0.0471
   982    0.1020    1.2180     0.0449         -0.0571
   983    0.0570    1.2180     0.0229         -0.0341
   984    0.0750    1.4210     0.0359         -0.0391
   985    0.0710    1.2180     0.0319         -0.0391
   986    0.0410    1.0150     0.0189         -0.0221
   987    0.0460    0.8120     0.0249         -0.0211
   988    0.0360    1.4210     0.0099         -0.0261
   989    0.0660    1.2180     0.0469         -0.0191
   990    0.0680    1.4210     0.0429         -0.0251
   991    0.0930    1.0150     0.0469         -0.0461
   992    0.0910    1.0150     0.0449         -0.0461
   993    0.0390    0.6090     0.0129         -0.0261
   994    0.0760    0.8120     0.0439         -0.0321
   995    0.0810    1.0150     0.0489         -0.0321
   996    0.0220    0.6090     0.0049         -0.0171
   997    0.0840    1.2180     0.0349         -0.0491
   998    0.1260    1.0150     0.0779         -0.0481
   999    0.0940    1.2180     0.0469         -0.0471
  1000    0.1110    1.4210     0.0639         -0.0471
  1001    0.0700    0.8120     0.0359         -0.0341
  1002    0.0550    0.8120     0.0209         -0.0341
  1003    0.1050    0.8120     0.0409         -0.0641
  1004    0.1090    1.4210     0.0449         -0.0641
  1005    0.1310    1.0150     0.0649         -0.0661
  1006    0.0850    0.8120     0.0339         -0.0511
  1007    0.0510    0.8120     0.0209         -0.0301
  1008    0.0730    1.6240     0.0359         -0.0371
  1009    0.1520    0.8120     0.0779         -0.0741
  1010    0.1230    0.8120     0.0489         -0.0741
  1011    0.0530    0.6090     0.0049         -0.0481
  1012    0.1250    1.2180     0.0619         -0.0631
  1013    0.0910    1.0150     0.0459         -0.0451
  1014    0.0700    1.0150     0.0249         -0.0451
  1015    0.0410    1.0150     0.0209         -0.0201
  1016    0.0470    1.0150     0.0209         -0.0261
  1017    0.1130    0.8120     0.0789         -0.0341
  1018    0.1250    1.2180     0.0689         -0.0561
  1019    0.0680    1.0150     0.0439         -0.0241
  1020    0.0450    0.6090     0.0359         -0.0091
  1021    0.0340    0.8120     0.0209         -0.0131
  1022    0.0500    0.8120     0.0099         -0.0401
  1023    0.1300    1.0150     0.0859         -0.0441
  1024    0.0880    1.2180     0.0409         -0.0471
  1025    0.0730    1.2180     0.0529         -0.0201
  1026    0.0710    1.0150     0.0349         -0.0361
  1027    0.0770    1.0150     0.0409         -0.0361
  1028    0.0650    0.8120     0.0259         -0.0391
  1029    0.0990    1.0150     0.0589         -0.0401
  1030    0.0760    1.0150     0.0319         -0.0441
  1031    0.1010    1.2180     0.0569         -0.0441
  1032    0.1110    0.8120     0.0569         -0.0541
  1033    0.1290    1.2180     0.0749         -0.0541
  1034    0.1640    1.0150     0.0919         -0.0721
  1035    0.1000    1.2180     0.0589         -0.0411
  1036    0.0910    1.2180     0.0379         -0.0531
  1037    0.0710    1.0150     0.0449         -0.0261
  1038    0.0680    1.0150     0.0179         -0.0501
  1039    0.0870    0.8120     0.0479         -0.0391
  1040    0.0530    0.6090     0.0399         -0.0131
  1041    0.0540    0.8120     0.0309         -0.0231
  1042    0.0610    0.8120     0.0409         -0.0201
  1043    0.0380    0.6090     0.0119         -0.0261
  1044    0.0690    0.8120     0.0469         -0.0221
  1045    0.0440    0.4060     0.0219         -0.0221
  1046    0.0490    1.0150     0.0239         -0.0251
  1047    0.0470    1.4210     0.0239         -0.0231
  1048    0.1610    0.8120     0.0969         -0.0641
  1049    0.1720    1.0150     0.0979         -0.0741
  1050    0.1150    1.2180     0.0629         -0.0521
  1051    0.0640    1.2180     0.0449         -0.0191
  1052    0.0290    0.8120     0.0059         -0.0231
  1053    0.0500    1.0150     0.0279         -0.0221
  1054    0.0470    1.0150     0.0249         -0.0221
  1055    0.0400    0.8120     0.0199         -0.0201
  1056    0.0540    1.0150     0.0319         -0.0221
  1057    0.0690    1.0150     0.0409         -0.0281
  1058    0.0440    1.8270     0.0199         -0.0241
  1059    0.0580    1.0150     0.0349         -0.0231
  1060    0.0640    1.0150     0.0429         -0.0211
  1061    0.0610    0.8120     0.0169         -0.0441
  1062    0.0740    1.4210     0.0509         -0.0231
  1063    0.1010    1.0150     0.0569         -0.0441
  1064    0.1280    1.0150     0.0829         -0.0451
  1065    0.1000    1.2180     0.0549         -0.0451
  1066    0.0810    0.8120     0.0449         -0.0361
  1067    0.0420    0.6090     0.0269         -0.0151
  1068    0.0870    1.0150     0.0389         -0.0481
  1069    0.1400    0.6090     0.0879         -0.0521
  1070    0.0780    1.2180     0.0259         -0.0521
